school_code,section,email,phone
13320,LP,kizhuthallywestlps@gmail.com,4972734434.0
13312,LP,kakkothlpschool13312@gmail.com,8129029198.0
18330,LP,gmlpsmelangadi@gmail.com,4832718080.0
11449,LP,glpsiriyanni@gmail.com,4994250081.0
48441,LP,glpschool123@gmail.com,
16612,LP,chaliyattpoyilnationallps@gmail.com,4962560680.0
19315,LP,hmgmlpskalpakanchery@gmail.com,7902279972.0
19746,LP,amlpspariyapuram10@gmail.com,9495574319.0
19750,LP,alpsporur@gmail.com,7034016304.0
14609,LP,eelpschool@gmail.com,7907644699.0
13415,LP,asanalps82@gmail.com,7907228451.0
33410,LP,glpsputhuppally@gmail.com,9495847952.0
13439,LP,lpsnellicampoil@gmail.com,4602228011.0
39431,LP,gwlpsthamarakudy1955@gmail.com,47426616132.0
42335,LP,govtlpsmelattumoozhy@gmail.com,4722180538.0
44312,LP,glpskuzhakad2@gmail.com,4722896133.0
13165,LP,mambasaraswathivilasam@gmail.com,9747376860.0
14449,LP,mmlpsperingadi@gmail.com,9495757707.0
39414,LP,glpsmeenam@gmail.com,4752351090.0
39317,LP,glpsvelinalloor@gmail.com,4742466008.0
47503,LP,glpspanayi@gmail.com,
39323,LP,mmlpsandoor@gmail.com,4742471530.0
32225,LP,glpsthalanad@gmail.com,9656540402.0
19206,LP,glpschooledapal@gmail.com,
30310,LP,triballpsc@gmail.com,9383426221.0
48424,LP,alpsmodapoika478@gmail.com,9495082003.0
33337,LP,ilpsmalakunnam@gmail.com,4812322168.0
21313,LP,hmglpsmanchira@gmail.com,9495396461.0
25821,LP,glpskmlr@gmail.com,4842670770.0
41336,LP,rajimol.nsslps@gmail.com,
37323,LP,nedumprayarmtlps@gmail.com,9747152492.0
14306,LP,school14306@gmail.com,4902382479.0
36232,LP,aommlpsmvk36@gmail.com,9961372552.0
44207,LP,gdvlpskottukal@gmail.com,9446517994.0
37207,LP,govtstjohnslps@gmail.com,9446293187.0
44417,LP,44417mlpspulluvila@gmail.com,2260406.0
18636,LP,glpspooppalamvalambur@gmail.com,9249221302.0
42509,LP,glpbskarakulam@gmail.com,4712370103.0
13436,LP,kuyilooralps@gmail.com,9745042601.0
44317,LP,govtlpsneduvantharatta@gmail.com,4712271880.0
15437,LP,govtlpskarimbil@gmail.com,4935235029.0
19505,LP,amlpscheruvallurs@gmail.com,4942656730.0
44228,LP,44228lpsbalaramapuram68@gmail.com,9961257070.0
21865,LP,st.thomaslps3@gmail.com,4924293319.0
23327,LP,stantonyslpspudukad@gmail.com,4802750786.0
27257,LP,markaumaemlps@gmail.com,4842643603.0
42337,LP,govtlpsmukkudil@gmail.com,4722828771.0
38506,LP,glpsmadamonnorth1@gmail.com,4735270188.0
42608,LP,kadukkakunnulps@gmail.com,4722891155.0
26523,LP,sacredfamilylpsnedungad@gmail.com,9745649312.0
42503,LP,glpsaryanad@gmail.com,4722854055.0
48269,LP,sivasakthibvnkaviannur@gmail.com,8129741264.0
14514,LP,nadakkakamlp@gmail.com,4902373063.0
27221,LP,glpskode@gmail.com,4842642666.0
20310,LP,alpsalangad@gmail.com,4662203117.0
40310,LP,40310glpsaerom@gmail.com,9446948955.0
19639,LP,amlps.kundoor@gmail.com,9048778452.0
30505,LP,stthomaslpscompayar@gmail.com,4868234428.0
14517,LP,sreekrishnavilasamlps@gmail.com,49022464120.0
38607,LP,eramglps@gmail.com,9947985051.0
37526,LP,marthomalpspariyaram@gmail.com,4692784036.0
16412,LP,glpskumbalachola123@gmail.com,9747645472.0
42413,LP,glpspakalkuri@gmail.com,4702685060.0
25420,LP,hflps1212@gmail.com,2458626.0
42405,LP,glpskizhakkanela@gmil.com,4702681626.0
24632,LP,koottilmukkulps@gmail.com,9539153462.0
44525,LP,lpskovilloor@gmail.com,9061955625.0
48301,LP,anappamkuzhiimalps@gmail.com,9497206012.0
47627,LP,cherukkadkvalpschool@gmail.com,4962221681.0
21541,LP,alpskudallur@gmail.com,4922234772.0
42218,LP,kgglps@gmail.com,9048062475.0
41628,LP,41628kundara@gmail.com,9447865558.0
41637,LP,mtlps41637@gmail.com,4742523504.0
20620,LP,amlpschoolkaipuram@gmail.com,9400019963.0
42415,LP,glpspappala@gmail.com,4702671847.0
16529,LP,narakkodelps@gmail.com,4962676131.0
23525,LP,glpsnorth47@gmail.com,4802891574.0
47430,LP,ammalpkizhakkoth@gmil.com,
42216,LP,wlpspoika@gmail.com,4702662726.0
13167,LP,sahadevanbanglavil@gmail.com,9747136765.0
39344,LP,glpsntym@gmail.com,4742670376.0
21829,LP,gmlpsthrikkaloor@gmail.com,9447624468.0
43227,LP,ansmthiruvallam@gmail.com,9539384261.0
19622,LP,glpsnannambra@gmail.com,4942480710.0
29339,LP,salpschilav@gmail.com,9495023379.0
24530,LP,eastamlpsperinjanam@gmail.com,9446995565.0
47211,LP,amlpscheruvatta@gmail.com,4952811980.0
48505,LP,amlpskadavu@gmail.com,4931257157.0
32233,LP,kcmlpsvettickanam@gmail.com,4828284474.0
19521,LP,amlpspalappettysouth@gmail.com,9400987150.0
18651,LP,glpsvkp@gmail.com,9400402188.0
21414,LP,alpsthannissery@gmail.com,9846477993.0
14829,LP,plps14829@gmail.com,4902493920.0
43232,LP,glpskuriathi@gmail.com,9497689195.0
42419,LP,glpspullayil@gmail.com,4702675575.0
18603,LP,schoolptm@gmail.com,4933286629.0
41534,LP,41534kannanalloorklm@gmail.com,4742501442.0
31409,LP,st.albertsamayannoor@gmail.com,9961735367.0
30224,LP,kochuthovalasjlps@gmail.com,4869244620.0
14532,LP,sivavilasammokeri@gmail.com,4902316995.0
26326,LP,stgeorgelpschellanam@gmail.com,9847287078.0
15485,LP,mgmhssmtdy@gmail.com,4935296591.0
32313,LP,mtlpskanakappalam@gmail.com,4828212242.0
15409,LP,glpspanamaram@gmail.com,4935222500.0
21830,LP,glpstvk21830@gmail.com,9495289937.0
42615,LP,hmgtlpsmethotty@gmail.com,
28417,LP,sslpsarikuzha@gmail.com,9961991173.0
21630,LP,glpspdm@gmail.com,9446576588.0
44208,LP,44208puthalam@gmail.com,4712266558.0
14351,LP,pulliyodewest@gmail.com,4902305430.0
36205,LP,36205alappuzha@gmail.com,9496116891.0
42430,LP,dvlpspaiveli@gmail.com,4702681756.0
18615,LP,kottapparambaamlps@gmail.com,
19607,LP,edakkadappuramgmlps@gmail.com,4942444068.0
47607,LP,amlpsmarutheri@gmail.com,4962614118.0
17533,LP,naduvattam.gflps@gmail.com,9605813753.0
16852,LP,gflpschoolkuriyadi@gmail.com,7012446112.0
15333,LP,alpsmarianad@gmail.com,4936238017.0
22235,LP,alpsurakam123@gmil.com,8078998211.0
19323,LP,ksmmalps@gmail.com,9567444418.0
34239,LP,34239cherthala@gmail.com,9446825864.0
41238,LP,glpsvaravila@gmail.com,4762690106.0
39249,LP,glpsanakottoor000@gmail.com,4742452353.0
19856,LP,glpschoolparambilpeedika@gmail.com,4942434155.0
21730,LP,meslps50@gmail.com,4912833212.0
22638,LP,cmslpsthrissur@gmail.com,4872331580.0
25437,LP,jamaath12@gmail.com,9744213366.0
14836,LP,glpsperatta@gmail.com,4902422314.0
47425,LP,gmlpschoolparannur@gmail.com,4952247418.0
18204,LP,glpskizhisseri@gmail.com,4832755520.0
23403,LP,govt.lpskodungallur@gmail.com,4802802028.0
18318,LP,gmlpkarippur123@gmail.com,
43324,LP,stmaryslpstvm@gmail.com,4712441880.0
16235,LP,16235hmchombala@gmail.com,9961713011.0
16334,LP,velurwest.school@gmail.com,4962672074.0
47437,LP,gkalaranthiri@gmail.com,9633334090.0
16223,LP,16223hmchombala@gmail.com,9605097737.0
19751,LP,sasthalps@gmail.com,9562002332.0
34241,LP,34241cherthala@gmail.com,9961733009.0
26231,LP,stmary26231@gmail.com,9961918788.0
15401,LP,glpspallikkalhm@gmail.com,9497305039.0
21824,LP,gmlpsperimpadari@gmail.com,4924222918.0
12302,LP,12302glpsattakandam@gmail.com,4672254810.0
47314,LP,koombaragtlps@gmail.com,4952278191.0
22216,LP,snsalps1924@gmail.com,4802873277.0
48442,LP,devadharpulliyil@gmail.com,9495141905.0
41501,LP,41501klm@gmail.com,8606382249.0
16875,LP,st.antonysjrschool@gmail.com,4962523501.0
16429,LP,emlpcherapuram@gmail.com,4962580317.0
16307,LP,gwlpskolakkad2015@gmail.com,9995153947.0
21947,LP,nssalr298@gmail.com,4924263298.0
37625,LP,cmslpsperumpetty1899@gmail.com,7306004908.0
48405,LP,alpschettiangadi@gmail.com,9496467272.0
41235,LP,govptlps@gmail.com,4762827200.0
15454,LP,alpskokkadavil90@gmail.com,9446020812.0
16226,LP,vilathapuramlp@gmail.com,9048485640.0
18634,LP,pazhamalloorglps@gmail.com,9745201298.0
19404,LP,mvalpsariyallur19404@gmail.com,4942473254.0
13196,LP,melpschool@gmail.com,9895466663.0
41309,LP,gmlpsmukundapuram@gmail.com,8590652575.0
14404,LP,14404champadlp@gmail.com,4902317235.0
12214,LP,hmglpspanayal@gmail.com,4672234288.0
48545,LP,48545naduvath@gmail.com,4931245115.0
38514,LP,glpvattukunnu@gmail.com,4735265408.0
39548,LP,vlpskadampanad4@gmail.com,4734281112.0
16550,LP,glpsvilayattur@gmail.com,4962675619.0
23314,LP,janathacheruval@gmail.com,9497656405.0
18308,LP,alpscherukavu@gmail.com,4832790770.0
13823,LP,13823pattayam@gmail.com,9496167903.0
43403,LP,glpsckkara1919@gmail.com,4712750126.0
19237,LP,amlpspookkarathara@gmail.com,9349899123.0
23207,LP,vidyabhavan.com@gmail.com,4802748290.0
48546,LP,iringattirilps@gmail.com,8086373447.0
14841,LP,madathiyilips@gmail.com,4902494010.0
20407,LP,adlpsezhuvanthala@gmail.com,7594022789.0
31206,LP,govlpskizhathiri@gmail.com,9496314963.0
25205,LP,glpseastkadungalloor@gmail.com,4842609889.0
48232,LP,alpsvkmuri@gmail.com,9446737829.0
17405,LP,glpskottoli61@gmail.com,9447264272.0
11425,LP,thalangarapadinhar@gmail.com,9605412195.0
14428,LP,pullookkaranorth@gmail.com,9497608750.0
29364,LP,celinelflps@gmail.com,9744050861.0
44530,LP,lmslpspalukal001@gmail.com,9633828863.0
12307,LP,12307glpschoolkallappally@gmail.com,8547822211.0
38316,LP,skvenglishmedium@gmail.com,4734220063.0
19825,LP,amlpskuttaloor@gmail.com,4942450023.0
41525,LP,kureeppallylmslps@gmail.com,9447376228.0
29319,LP,glpsudumbannoor@gmail.com,4862272350.0
24206,LP,glpsiringappuram@gmail.com,4872552102.0
16631,LP,nadapuramsouthlp@gmail.com,9048611094.0
15321,LP,glpsmarakkadavu@gmail.com,4936234852.0
42316,LP,glpskulamuttom123@gmail.com,9633427388.0
29438,LP,nankigovtlpschool@gmail.com,4862238037.0
13609,LP,school13609@gmail.com,4972787176.0
16316,LP,elatterylps@gmail.com,9496712682.0
24424,LP,amlpschoolvenmenad@gmail.com,9496529993.0
16526,LP,16526meladi@mail.com,9496972293.0
22233,LP,calpschevoor@gmail.com,4872342420.0
30508,LP,chembalamsmlps@gmail.com,234761.0
26310,LP,hmtdlp@gmail.com,4842212421.0
13840,LP,noonherilpschool@gmail.com,4602242644.0
24516,LP,dvnlps@gmail.com,4872402183.0
41441,LP,glpsmurunthaveli2017@gmail.com,2704564.0
18224,LP,amlpsthavanur@gmail.com,4832757415.0
37408,LP,ggvlps20@gmail.com,9497614371.0
24656,LP,st.thomasclps@gmail.com,9645674747.0
41333,LP,stjosephlps33@gmail.com,9895660934.0
30341,LP,alpspallivasal@gmail.com,4865231899.0
18405,LP,alpsthokkampara@gmail.com,4832080014.0
42204,LP,gmplpselakamon@gmail.com,4702665544.0
19843,LP,amlpspsdi@gmail.com,9605166270.0
25212,LP,glpsthrikkakara@gmail.com,4842410066.0
13724,LP,pattuvamghwlps@gmail.com,4602220730.0
18315,LP,gmlpschoolkanhiraparamba@gmail.com,9745473150.0
16802,LP,16802hm@gmail.com,4962512202.0
18538,LP,glpsnarukara2018@gmail.com,9048478360.0
19537,LP,glpsvelleeri@gmail.com,4942664480.0
21335,LP,alpskong@gmail.com,4923235703.0
16705,LP,ayancherimlpschool@gmail.com,9645397620.0
38202,LP,glpsedathita@gmail.com,4734280663.0
29343,LP,sjlpselamdesom@gmail.com,4862277135.0
44236,LP,kvlpspunnakkad44236@gmail.com,8547771439.0
26323,LP,st.josephlpsnk@gmail.com,4842248809.0
17206,LP,glpskatcherikunnu@gmail.com,4952332336.0
41403,LP,glpbskollurvila@gmail.com,9447560462.0
18739,LP,gmlpsthootha@gmail.com,
33367,LP,glpstkdm33367@gmail.com,2440556.0
42429,LP,mlpsnjara456@gmail.com,9447903713.0
42625,LP,elavattompanchyathlps@gmail.com,4722840119.0
38229,LP,glpsthengamam@gmail.com,4734288390.0
19519,LP,gmlpsveliancode34@gmail.com,4942672060.0
13805,LP,glpsvadakkanchery@gmail.com,9605255885.0
39228,LP,svmodellps23@gmail.com,9446852092.0
42525,LP,tlpstheviyarukunnu@gmail.com,4722891036.0
23437,LP,santamaria2337@gmail.com,4802802337.0
20636,LP,pallippuramcelps@gmail.com,8281647231.0
30350,LP,mclpskanthalloor@gmail.com,4865246323.0
14701,LP,glpskandamkunnu@gmail.com,9961095405.0
19850,LP,amlpskuttur@gmail.com,8848633808.0
21613,LP,glpskallikkad@gmail.com,4912541164.0
42607,LP,glpskanjirampara42607@gmail.com,4722863045.0
19425,LP,alpsparuthikkad@gmail.com,9562876108.0
23518,LP,stmaryslpsvelayanad@gmail.com,9497180683.0
31508,LP,glpspalasouth@gmail.com,9400933320.0
20319,LP,alpsmgk@gmail.com,4662260588.0
14342,LP,thaileemusibiyanmlpschool@gmail.com,9847529434.0
36303,LP,glpschenkilath@gmail.com,9605463044.0
44540,LP,lmslpsviraly44540@gmail.com,9562126335.0
32428,LP,subashlpspoovatholy@gmail.com,9446123247.0
13308,LP,school13308@gmail.com,9400640425.0
47504,LP,kcalps1964@gmail.com,4962706405.0
18351,LP,ammlpspkl@gmail.com,4832791310.0
48212,LP,glpschoolkizhuparamba@gmail.com,4832858160.0
13539,LP,varanacodealps@gmail.com,4972871670.0
39226,LP,gwlpsvettikavala@gmail.com,4742402008.0
16713,LP,katamerilps16713@gmail.com,4962581695.0
18638,LP,amlpspulikkalparamba@gmail.com,258021.0
44335,LP,stmaryskundamanbhagam@gmail.com,7907142321.0
17303,LP,glpschoolkanniparamba@gmail.com,4952883238.0
13413,LP,kaalpss@gmail.com,9400478700.0
35207,LP,35207alappuzha@gmail.com,4772267692.0
20221,LP,alpsmunnurcode1905@gmail.com,4662380156.0
45328,LP,kanakkaryglps@gmail.com,4812530167.0
44350,LP,lutheranlpsthumarichal3@gmail.com,4712299078.0
18508,LP,glpscherukulam123@gmail.com,
19528,LP,hmalpspurangu@gmail.com,4942670768.0
19614,LP,amplschilavilwest@gmail.com,7736880430.0
38212,LP,glpbsmannady.in@gmail.com,4734219166.0
42535,LP,lpsmarangad@gmail.com,7012529628.0
48524,LP,glpspattanamkund48524@gmail.com,4931325543.0
13932,LP,vadasserialpschool@gmail.com,4985281040.0
16229,LP,16229hmchombala@gmail.com,9747645669.0
48309,LP,hmglpskara@gmail.com,9288907728.0
39339,LP,nmlpsvilangaraktr@gmail.com,9961628262.0
35326,LP,35326alappuzha@gmail.com,9400680010.0
42534,LP,lmalpsuzhamalakal@gmail.com,4722851081.0
29408,LP,glpsanaviratty@gmail.com,9497790915.0
39528,LP,gwlpsiverkala1958@gmail.com,4734284979.0
13330,LP,telps1915@gmail.com,9446386822.0
42602,LP,gtlpsadappupara@gmail.com,9745900220.0
18311,LP,glpselamaram@gmail.com,9446411798.0
39343,LP,glpsarkkannoor39343@gmail.com,4752293142.0
16578,LP,gwlpsayanikkad@gmail.com,4962605958.0
44202,LP,lpbschowara@gmail.com,2266115.0
13206,LP,schoolmelp@gmail.com,7902869110.0
38322,LP,glpspongalady2016@gmail.com,4734223621.0
40404,LP,avaneeswaramglps@gmail.com,4752323711.0
19202,LP,janathaalps1@gmail.com,9495956576.0
25603,LP,glpsattinikkara@gmail.com,4842733797.0
14825,LP,mvilasamlps@gmail.com,4902405085.0
47003,LP,chavaraems@gmail.com,7559819338.0
21603,LP,ajbslnpuram6@gmail.com,9446282300.0
40339,LP,glpsedamulackal2015@gmail.com,4752275423.0
45205,LP,nerekadavughwlps@gmail.com,4829222123.0
14419,LP,pallipramlps@gmail.com,9495640569.0
14827,LP,nalluralps@gmail.com,8848761924.0
47217,LP,amlpschoolkgm@gmail.com,4952803446.0
15488,LP,stmarysbethanyems@gmail.com,9847612279.0
31211,LP,glpsmonippally@gmail.com,4822242320.0
25215,LP,asok25215@gmail.com,9895187997.0
22211,LP,cnnblpscherpu@gmail.com,9746546157.0
47421,LP,hmjanakeeya@gmail.com,4952992632.0
21242,LP,avlpsvdy@gmail.com,
41517,LP,klm41517@gmail.com,4742592233.0
13433,LP,ellarinhialps@gmail.com,9446696665.0
15228,LP,gwlps15228@gmail.com,4936250505.0
32405,LP,smlpscvally@gmail.com,9447740685.0
42522,LP,glpspoovathoor@gmail.com,4722803138.0
44301,LP,glpspunnavoor93@gmail.com,4712298089.0
19719,LP,hmmangalamgmlps@gmail.com,4942569400.0
44221,LP,44221glpsvizhinjam@gmail.com,9074426168.0
22611,LP,glpsputhenpeedika@gmail.com,4872730827.0
18422,LP,amlppbm@gmail.com,9895953860.0
42224,LP,glpsvenkulam@gmail.com,4702660160.0
19605,LP,gmlpscheravannur@gmail.com,4942546096.0
42330,LP,,4702645498.0
48407,LP,glpschungathara@gmail.com,4931230091.0
33512,LP,cmslpskooroppada1212@gmail.com,8921464724.0
22429,LP,stfrancislpsviyyur@gmail.com,9447966132.0
35408,LP,35408haripad@gmail.com,4792471816.0
38319,LP,svlpscherickal@gmail.com,4734252762.0
39439,LP,gwlps39439@gmail.com,9605497630.0
15350,LP,alpsnaiketty@yahoo.com,4936270099.0
26521,LP,pclps.narakal@gmail.com,9947921401.0
40422,LP,40422townlps@gmail.com,4752224120.0
40455,LP,chaithanyalps41@gmail.com,4752229141.0
26202,LP,gglpsekm@gmail.com,4842963291.0
47204,LP,erimalaglps@gmail.com,4952997532.0
20515,LP,pilakkattiriglps@gmail.com,4662370057.0
47442,LP,aktmlps.mnlvyl@gmail.com,9496422428.0
36246,LP,36246mattomnorthlps@gmail.com,8547471051.0
44523,LP,44523karumanoor@gmail.com,9496296360.0
38309,LP,marthomalpsmudiyurkonam@gmail.com,9961594471.0
33530,LP,gclpsvelloor@gmail.com,4812372270.0
20204,LP,ajbsariyoor@gmail.com,9446639199.0
12308,LP,12308glpskeekamkot@gmail.com,4672240131.0
20644,LP,peratiyuralps@gmail.com,4662315088.0
15216,LP,salpskottappadi@gmail.com,9447340809.0
41413,LP,balikamariyam56@gmail.com,4742740565.0
15450,LP,nlpskmna@gmail.com,9947432372.0
15433,LP,glpschekady@gmail.com,0.0
41419,LP,dvlpskollam@gmail.com,4742728083.0
43317,LP,st.josephslps1@gmail.com,4712337126.0
19831,LP,mhmlps@gmail.com,
16523,LP,mudadisouthlps@gmail.com,9447631701.0
42619,LP,glpspalode@gmail.com,4722840206.0
33257,LP,thazhathangadymdlps@gmail.com,9495571081.0
13548,LP,dvlpsm@gmail.com,4972841212.0
15349,LP,sreejayaalps@gmail.com,4936270680.0
18453,LP,malpswestmuthiriparamba@gmail.com,9745929923.0
19527,LP,newlpsponnani@gmail.com,4942663700.0
18534,LP,manjerisouth@gmail.com,9745930601.0
41629,LP,41629kundara@gmail.com,4742523406.0
31524,LP,dvnsslpsnechipuzhoor1234@gmail.com,9846770595.0
16541,LP,purakkalparakkadlp@gmail.com,4962691025.0
17218,LP,christurajalps@gmail.com,4952376455.0
36419,LP,cmskappil@gmail.com,4792438080.0
19609,LP,gmlpsiringavoor@gmail.com,4942585000.0
47330,LP,salafiprimarykdr@gmail.com,9061744008.0
44230,LP,44230lmslps@gmail.com,9497692936.0
14823,LP,snlpkottiyoor@gmail.com,4902431300.0
38633,LP,kvlpspadayanipara@gmail.com,9562717460.0
47608,LP,nimlpsperambra43@gmail.com,4962614673.0
41202,LP,glpsvava@gmail.com,4762643345.0
40220,LP,msclpsmalapperoor@gmail.com,8281728963.0
48305,LP,alpscholakkulam@gmail.com,9562804685.0
16832,LP,16832hm@gmail.com,9605341959.0
34232,LP,34232cherthala@gmail.com,9447502900.0
41221,LP,asmlps1960@gmail.com,4762660668.0
41508,LP,41508klm@gmail.com,4742556660.0
12324,LP,12324pptsalps@gmail.com,4672201838.0
39418,LP,gwlpspallickaleast@gmail.com,9495752856.0
22220,LP,alpsperinchery@gmail.com,9605386834.0
29415,LP,mukkudamvijnanam3@gmail.com,4868262618.0
21857,LP,kvalpsmuthukurussi1926@gmail.com,9747415727.0
22477,LP,stsebastianscemlps@gmail.com,4872445136.0
20448,LP,alpschoolkayiliad@gmail.com,4662228589.0
14505,LP,glpsnarikkottumala16@gmail.com,4902375977.0
19721,LP,mangattiriglps@gmail.com,9048447479.0
12405,LP,glpskonnakkad@gmail.com,4672249660.0
41533,LP,stjudelp@gmail.com,2502960.0
31424,LP,31424lpspunnathura@gmail.com,9656236542.0
40208,LP,gmlpsv@gmail.com,4742434830.0
25628,LP,stlpsnellad123@gmail.com,4842769810.0
18770,LP,mimemlps@gmail.com,8848197375.0
19846,LP,ttkmalpsthekkekulamba@gmail.com,9847888985.0
15319,LP,kolavallyglps@gmail.com,4936234142.0
42233,LP,salpsmampally@gmail.com,4702657251.0
36412,LP,glpskeerikkad@gmail.com,9497811650.0
48220,LP,mjmamlpspllimukku@yahoo.com,9400558281.0
14348,LP,keezhathurwestlpschool@gmail.com,4902382855.0
39215,LP,gbvlpschool@gmail.com,4742452321.0
36224,LP,gwlpsvallikunnam746@gmail.com,4792372746.0
40207,LP,gwlpsperingadu@gmail.com,8075817574.0
24523,LP,saheedabikunju@gmail.com,9946036600.0
36328,LP,ealpschangamala@gmail.com,9946761389.0
11247,LP,welfaremjr@gmail.com,8547221918.0
23233,LP,stjosephslpsnalukettu@gmail.com,9496745007.0
14635,LP,eslpschool@gmail.com,9847134959.0
39422,LP,gmlpspattazhy@gmail.com,8301091924.0
19431,LP,alpschelembra@gmail.com,9446901123.0
15440,LP,glpspaliyana@gmail.com,9447341252.0
13642,LP,school13642@gmail.com,9207788000.0
44387,LP,st.xaviersconventlps@gmail.com,4712289428.0
16842,LP,16842hm@gmail.com,8943662512.0
18531,LP,gmlpsmanjerieast31@gmail.com,
14820,LP,iimalpiritty@gmail.com,4902494490.0
30282,LP,lflps933@gmail.com,4868270933.0
44340,LP,sgnmlpsmarthandeswaram@gmail.com,4712409417.0
25436,LP,strockeysmanjapra@gmail.com,9447197219.0
34327,LP,34327thuravoor@gmail.com,
32322,LP,123mylathadikal@gmail.com,
41572,LP,bluestarpublicschool2530824@gmail.com,9495475483.0
24633,LP,hmnssbblps@gmail.com,4884234418.0
27329,LP,karingazhaglps@gmail.com,8848052050.0
15226,LP,thariodeglps@gmail.com,4936250575.0
25847,LP,glpbson1897moothakunnam@gmail.com,0.0
47441,LP,adivramalps@gmail.com,4952234560.0
11426,LP,hmglpstharamthatta@gmail.com,7592912311.0
39425,LP,glpspvtr@gmail.com,9947087491.0
16224,LP,parthan9846451711@gmail.com,9846451711.0
14731,LP,palyodelpschool@gmail.com,9446959794.0
36202,LP,glpserezha@gmail.com,9447787561.0
48518,LP,kottakkunnualps@gmail.com,4931245054.0
42235,LP,vencodelps@gmail.com,8547062863.0
35225,LP,35225ssvlpsvadackal@gmail.com,8547585181.0
21203,LP,glpsv123@gmail.com,9605231959.0
16817,LP,vidyav1972@gmail.com,9496207814.0
38503,LP,chathantharaglps@gmail.com,9744756314.0
38521,LP,mekkozhoormdlps@gmail.com,9495016883.0
44209,LP,snvlpskovalam@gmail.com,9497638558.0
13940,LP,tkkmlps1950@gmail.com,4985237010.0
13825,LP,thayampoyilalps@gmail.com,4602275510.0
17431,LP,amlpsmayanad2022@gmail.com,9847419758.0
17534,LP,glpschoolkadalundi@gmail.com,
16419,LP,kallatlps@gmail.com,9048016454.0
44306,LP,lpsktda@gmail.com,4712294045.0
18344,LP,kmhmamlps@gmail.com,9539078061.0
21614,LP,glpskalpathy@gmail.com,9495134121.0
42637,LP,kvlpsthemala2@gmail.com,9961467460.0
35330,LP,lflpspkd@gmail.com,4772273511.0
34217,LP,34217cherthala@gmail.com,4782865311.0
19634,LP,amlpskorangath@gmail.com,9495639088.0
48501,LP,glps.adkd@gmail.com,4931258285.0
19735,LP,amlpskumaramangalamtirur@gmail.com,9495565406.0
36266,LP,kuthirakettumthadamglps@gmail.com,4792375595.0
38621,LP,cmslpschool111@gmail.com,8547049643.0
41509,LP,41509klm@gmail.com,4742572110.0
14412,LP,knimlpschool@gmail.com,9846047171.0
46214,LP,glpsvaisyambhagom@gmail.com,9400983706.0
15210,LP,glpsmechana@gmail.com,4936273095.0
48430,LP,gtlpschool@gmail.com,
46410,LP,ajjmskainady@gmail.com,4772710950.0
30226,LP,stantonyslps5@gmail.com,9947463131.0
33327,LP,glpbsvktm@gmail.com,4812460186.0
41213,LP,adithyavilasamlps@gmail.com,4762660808.0
36426,LP,monkuzhysouthlps36426@gmail.com,2437905.0
46316,LP,mtlpsneerattupuram@gmail.com,8111932385.0
26205,LP,govtlpscheranellore@gmail.com,
11416,LP,11416glpskpdy@gmail.com,9497602942.0
21852,LP,mamana243@gmail.com,8157808780.0
11405,LP,chathankaiglps@gmail.com,4994239538.0
18333,LP,amlps18333@gmail.com,9846408873.0
38421,LP,mtlpsmallapuzha@gmail.com,9495569773.0
47402,LP,mmalpskedavur@gmail.com,9496432612.0
41524,LP,ezhippuramlps@gmail.com,8848390093.0
43351,LP,glpsvaliaudeswaram@gmail.com,9446208946.0
23542,LP,st.augustineslpskdty@gmail.com,4802717341.0
30342,LP,alpsrajamallay1@gmail.com,8281566858.0
19216,LP,gblpsmdr@gmail.com,4942698650.0
18325,LP,kottappuramamlps@gmail.com,4832794483.0
18722,LP,amlpsmanathumangalam@gmail.com,9496031841.0
19212,LP,kakkidippuramamlps@gmail.com,4942651639.0
38537,LP,lpschellakkad@gmail.com,8086151981.0
16640,LP,valayammlp@gmail.com,4962460020.0
16246,LP,vvlpschoolmvtr@gmail.com,9497863945.0
35217,LP,aryadcmslps@gmail.com,9895834085.0
42223,LP,glpgsvarkala@gmail.com,4702611255.0
13174,LP,orikaralp@gmail.com,9947271811.0
33405,LP,govtlpskuzhimattom2013@gmail.com,8075236628.0
18769,LP,micemstkd@gmail.com,4933251554.0
26325,LP,stgeorgeslpspazhangad@gmail.com,4842248990.0
15316,LP,glpsmeenangadi@gmail.com,4936248590.0
19692,LP,makhdoomiyakavappura@gmail.com,4942499199.0
47539,LP,amlpsulliyeri@gmail.com,9946422118.0
32336,LP,gtlpstpra@gmail.com,4828213130.0
38715,LP,glpsvettoor@gmail.com,4682334649.0
30510,LP,sblpssleevamala@gmail.com,4868292094.0
24410,LP,alpsparakkad@gmail.com,9946537673.0
39413,LP,m4manjakalalps@gmail.com,9995881662.0
30504,LP,glpskallarpattamcolony@gmail.com,4868222220.0
11308,LP,alpskilingar@gmail.com,9995535627.0
18609,LP,amlpschoolkachinikkad@gmail.com,9846044818.0
13409,LP,aravindsaji1971@gmail.com,8547460221.0
42564,LP,anadschool@gmail.com,8304931438.0
46310,LP,mdlpsouththalavadi@gmail.com,9446523004.0
39248,LP,stmarysemlps@yahoo.com,8921907413.0
41433,LP,thillerylpskollam2016@gmail.com,9633894224.0
44341,LP,bfmlpsmarukil@gmail.com,9446614214.0
21219,LP,alpsvanur@gmail.com,9847690102.0
20539,LP,mmjbsvellalur@gmail.com,4662278817.0
43205,LP,gmodelthycaud@gmail.com,4712327657.0
